timestamp,detection_time,server_timestamp,protocol,detection_method,ssid,device_name,mac_address,manufacturer,alias,rssi,last_rssi,signal_strength,channel,last_channel,detection_count,latitude,longitude,altitude,gps_timestamp,satellites,fix_quality,gps_time_diff,gps_match_quality,timestamp_source
2026-01-06T10:25:22.067150,2026-01-06 10:25:22,2026-01-06T10:25:22.067150,bluetooth_le,unknown,,,,Unknown,,,,,,,1,,,,,,,,,system
2026-01-06T10:25:25.358538,2026-01-06 10:25:25,2026-01-06T10:25:25.358538,wifi,beacon_unknown,Tech-WLAN,,,Unknown,,-73,,,,,1,,,,,,,,,system
2026-01-06T10:25:29.926532,2026-01-06 10:25:29,2026-01-06T10:25:29.926532,wifi,probe_request_unknown,,,,Unknown,,-92,,,,,1,,,,,,,,,system
2026-01-06T10:25:30.033544,2026-01-06 10:25:30,2026-01-06T10:25:30.033544,wifi,probe_request_unknown,,,2a:49:8c:26:8c:4f,Unknown Manufacturer,,-91,,WEAK,10,,1,,,,,,,,,system
2026-01-06T10:25:30.249006,2026-01-06 10:25:30,2026-01-06T10:25:30.249006,wifi,probe_request_unknown,,,aa:da:3f:eb:74:17,Unknown Manufacturer,,-93,,WEAK,11,,1,,,,,,,,,system
2026-01-06T10:25:36.059056,2026-01-06 10:25:36,2026-01-06T10:25:36.059056,wifi,probe_request_unknown,,,4e:95:38:54:8a:f5,Unknown Manufacturer,,-83,,WEAK,7,,1,,,,,,,,,system
2026-01-06T10:25:36.167719,2026-01-06 10:25:36,2026-01-06T10:25:36.167719,wifi,probe_request_unknown,,,c2:47:ed:c1:16:ac,Unknown Manufacturer,,-83,,WEAK,7,,1,,,,,,,,,system
2026-01-06T10:25:36.382568,2026-01-06 10:25:36,2026-01-06T10:25:36.382568,wifi,probe_request_unknown,,,fa:19:43:9a:e5:9f,Unknown Manufacturer,,-88,,WEAK,8,,1,,,,,,,,,system
2026-01-06T10:25:36.496614,2026-01-06 10:25:36,2026-01-06T10:25:36.496614,wifi,probe_request_unknown,,,3a:37:bd:38:35:88,Unknown Manufacturer,,-94,-94,WEAK,8,8,2,,,,,,,,,system
2026-01-06T10:25:42.525851,2026-01-06 10:25:42,2026-01-06T10:25:42.525851,wifi,probe_request_unknown,,,de:e4:cf:1f:70:56,Unknown Manufacturer,,-85,,WEAK,5,,1,,,,,,,,,system
2026-01-06T10:25:48.055281,2026-01-06 10:25:48,2026-01-06T10:25:48.055281,wifi,probe_request_unknown,,,a6:38:12:f9:f0:52,Unknown Manufacturer,,-85,-84,WEAK,13,13,2,,,,,,,,,system
2026-01-06T10:25:48.271793,2026-01-06 10:25:48,2026-01-06T10:25:48.271793,wifi,probe_request_unknown,,,6e:98:78:6a:10:26,Unknown Manufacturer,,-87,-88,WEAK,13,13,2,,,,,,,,,system
2026-01-06T10:25:49.448516,2026-01-06 10:25:49,2026-01-06T10:25:49.448516,wifi,probe_request_unknown,,,ae:25:29:c9:2e:58,Unknown Manufacturer,,-77,-77,WEAK,4,4,2,,,,,,,,,system
2026-01-06T10:25:51.175468,2026-01-06 10:25:51,2026-01-06T10:25:51.175468,wifi,probe_request_unknown,,,1e:9b:10:62:48:b5,Unknown Manufacturer,,-76,,WEAK,7,,1,,,,,,,,,system
2026-01-06T10:26:03.989938,2026-01-06 10:26:03,2026-01-06T10:26:03.989938,wifi,probe_request_unknown,,,5a:b7:57:3a:c3:f7,Unknown Manufacturer,,-84,-85,WEAK,1,1,2,,,,,,,,,system
2026-01-06T10:26:04.523344,2026-01-06 10:26:04,2026-01-06T10:26:04.523344,wifi,beacon_unknown,ZKB Gast-WLAN,,,Unknown,,-74,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:26:05.674374,2026-01-06 10:26:05,2026-01-06T10:26:05.674374,wifi,probe_request_unknown,Swisscom_Auto_Login,,f6:e6:c2:61:1d:6a,Unknown Manufacturer,,-86,-88,WEAK,3,3,2,,,,,,,,,system
2026-01-06T10:26:05.989770,2026-01-06 10:26:05,2026-01-06T10:26:05.989770,wifi,probe_request_unknown,Swisscom_Auto_Login,,da:89:64:21:85:74,Unknown Manufacturer,,-84,-84,WEAK,4,4,2,,,,,,,,,system
2026-01-06T10:26:06.206495,2026-01-06 10:26:06,2026-01-06T10:26:06.206495,wifi,probe_request_unknown,,,fa:3e:0b:09:0f:2b,Unknown Manufacturer,,-85,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:26:06.316097,2026-01-06 10:26:06,2026-01-06T10:26:06.316097,wifi,probe_request_unknown,Swisscom_Auto_Login,,ea:0d:c6:6d:da:a6,Unknown Manufacturer,,-83,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:26:06.424455,2026-01-06 10:26:06,2026-01-06T10:26:06.424455,wifi,probe_request_unknown,,,1e:fb:41:47:76:56,Unknown Manufacturer,,-84,-85,WEAK,4,4,2,,,,,,,,,system
2026-01-06T10:26:06.636653,2026-01-06 10:26:06,2026-01-06T10:26:06.636653,wifi,probe_request_unknown,Swisscom_Auto_Login,,ea:12:12:d9:fa:5d,Unknown Manufacturer,,-88,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:26:06.744451,2026-01-06 10:26:06,2026-01-06T10:26:06.744451,wifi,probe_request_unknown,,,0e:74:01:73:b6:91,Unknown Manufacturer,,-89,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:26:20.776888,2026-01-06 10:26:20,2026-01-06T10:26:20.776888,wifi,probe_request_unknown,,,76:42:32:82:90:0e,Unknown Manufacturer,,-75,-75,WEAK,3,3,2,,,,,,,,,system
2026-01-06T10:26:23.232506,2026-01-06 10:26:23,2026-01-06T10:26:23.232506,bluetooth_le,unknown,,,4e:89:c1:77:86:4b,Unknown Manufacturer,,-74,-67,WEAK,,,76,,,,,,,,,system
2026-01-06T10:26:23.882002,2026-01-06 10:26:23,2026-01-06T10:26:23.882002,wifi,probe_request_unknown,,,8a:60:a0:27:d1:78,Unknown Manufacturer,,-83,,WEAK,7,,1,,,,,,,,,system
2026-01-06T10:26:51.496895,2026-01-06 10:26:51,2026-01-06T10:26:51.496895,wifi,beacon_unknown,ZKB Gast-WLAN,,cc:88:,Unknown Manufacturer,,-74,,WEAK,1,,1,,,,,,,,,system
2026-01-06T10:27:07.636146,2026-01-06 10:27:07,2026-01-06T10:27:07.636146,wifi,probe_request_unknown,,,7e:90:05:f4:6c:19,Unknown Manufacturer,,-88,,WEAK,1,,1,,,,,,,,,system
2026-01-06T10:27:21.021855,2026-01-06 10:27:21,2026-01-06T10:27:21.021855,wifi,beacon_unknown,Tech-WLAN,,,Unknown,,-91,,,,,1,,,,,,,,,system
2026-01-06T10:27:29.621089,2026-01-06 10:27:29,2026-01-06T10:27:29.621089,bluetooth_le,unknown,,,d4:01:bf:ee:63:59,Unknown Manufacturer,,-98,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:27:46.657783,2026-01-06 10:27:46,2026-01-06T10:27:46.657783,wifi,beacon_unknown,Tech-WLAN,,,Unknown,,-74,,,,,1,,,,,,,,,system
2026-01-06T10:28:06.881932,2026-01-06 10:28:06,2026-01-06T10:28:06.881932,bluetooth_le,unknown,,,c0:0c:3d:1d:7f:d2,Unknown Manufacturer,,-82,-81,WEAK,,,8,,,,,,,,,system
2026-01-06T10:28:37.707539,2026-01-06 10:28:37,2026-01-06T10:28:37.707539,bluetooth_le,unknown,,,6f:c4:5f:78:6d:7b,Unknown Manufacturer,,-88,-85,WEAK,,,44,,,,,,,,,system
2026-01-06T10:28:37.928822,2026-01-06 10:28:37,2026-01-06T10:28:37.928822,bluetooth_le,unknown,,,40:e8:21:8e:57:9e,Unknown Manufacturer,,-94,-97,WEAK,,,5,,,,,,,,,system
2026-01-06T10:28:44.940141,2026-01-06 10:28:44,2026-01-06T10:28:44.940141,wifi,probe_request_unknown,Mobile-WLAN,,90:65:84:f2:be:3f,Intel Corporate,,-83,-83,WEAK,6,10,5,,,,,,,,,system
2026-01-06T10:28:49.256428,2026-01-06 10:28:49,2026-01-06T10:28:49.256428,bluetooth_le,unknown,,,e0:f6:61:50:22:eb,Unknown Manufacturer,,-84,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:28:57.300200,2026-01-06 10:28:57,2026-01-06T10:28:57.300200,wifi,probe_request_unknown,,,02:4e:32:51:d7:5d,Unknown Manufacturer,,-89,,WEAK,1,,1,,,,,,,,,system
2026-01-06T10:28:59.837241,2026-01-06 10:28:59,2026-01-06T10:28:59.837241,wifi,probe_request_unknown,,,e6:f8:e5:1a:1c:3f,Unknown Manufacturer,,-90,-94,WEAK,5,5,2,,,,,,,,,system
2026-01-06T10:28:59.945479,2026-01-06 10:28:59,2026-01-06T10:28:59.945479,wifi,probe_request_unknown,Swisscom_Auto_Login,,42:76:f7:78:51:93,Unknown Manufacturer,,-94,,WEAK,5,,1,,,,,,,,,system
2026-01-06T10:29:03.839465,2026-01-06 10:29:03,2026-01-06T10:29:03.839465,wifi,probe_request_unknown,,,d2:db:d5:20:3f:b3,Unknown Manufacturer,,-84,-82,WEAK,11,11,2,,,,,,,,,system
2026-01-06T10:29:07.906478,2026-01-06 10:29:07,2026-01-06T10:29:07.906478,bluetooth_le,unknown,,Poly VSurround 80,,Unknown,,,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:29:19.025919,2026-01-06 10:29:19,2026-01-06T10:29:19.025919,bluetooth_le,unknown,,,6a:d6:1f:9c:5b:d1,Unknown Manufacturer,,-90,-91,WEAK,,,40,,,,,,,,,system
2026-01-06T10:29:20.490345,2026-01-06 10:29:20,2026-01-06T10:29:20.490345,wifi,probe_request_unknown,,,86:fe:e0:75:f3:c0,Unknown Manufacturer,,-94,-93,WEAK,11,11,2,,,,,,,,,system
2026-01-06T10:29:20.927031,2026-01-06 10:29:20,2026-01-06T10:29:20.927031,wifi,probe_request_unknown,,,3a:7a:84:e8:c4:95,Unknown Manufacturer,,-93,-94,WEAK,13,13,2,,,,,,,,,system
2026-01-06T10:29:27.236470,2026-01-06 10:29:27,2026-01-06T10:29:27.236470,wifi,probe_request_unknown,Mobile-WLAN,,ec:4c:8c:0f:2d:a0,Intel Corporate,,-87,-87,WEAK,11,12,4,,,,,,,,,system
2026-01-06T10:29:28.789165,2026-01-06 10:29:28,2026-01-06T10:29:28.789165,wifi,beacon_unknown,ZKB Gast-WLAN,,cc:88:c7:c3:37:7,Hewlett Packard Enterprise,,-73,-75,WEAK,1,1,3,,,,,,,,,system
2026-01-06T10:29:29.363739,2026-01-06 10:29:29,2026-01-06T10:29:29.363739,wifi,beacon_unknown,ZKB Gast-WLAN,,cc:87,Unknown Manufacturer,,-74,-74,WEAK,1,1,6,,,,,,,,,system
2026-01-06T11:25:24.391362,2026-01-06 11:25:24,2026-01-06T11:25:24.391362,wifi,beacon_unknown,Powerranger HQ,,7,Unknown Manufacturer,,-74,-79,WEAK,5,4,16,,,,,,,,,system
2026-01-06T10:29:29.910446,2026-01-06 10:29:29,2026-01-06T10:29:29.910446,wifi,probe_request_unknown,,,b2:94:1a:1f:31:9d,Unknown Manufacturer,,-91,,WEAK,1,,1,,,,,,,,,system
2026-01-06T10:29:35.163886,2026-01-06 10:29:35,2026-01-06T10:29:35.163886,wifi,beacon_unknown,Tech-WLAN,,,Unknown,,-93,,WEAK,11,,1,,,,,,,,,system
2026-01-06T10:29:39.276756,2026-01-06 10:29:39,2026-01-06T10:29:39.276756,wifi,probe_request_unknown,,,4e:6f:45:f7:4e:2e,Unknown Manufacturer,,-88,-89,WEAK,5,5,2,,,,,,,,,system
2026-01-06T10:29:42.759922,2026-01-06 10:29:42,2026-01-06T10:29:42.759922,wifi,probe_request_unknown,,,8e:66:f9:28:7e:61,Unknown Manufacturer,,-82,-83,WEAK,11,11,2,,,,,,,,,system
2026-01-06T10:29:42.987280,2026-01-06 10:29:42,2026-01-06T10:29:42.987280,wifi,probe_request_unknown,,,e4:60:17:0e:e4:60:17,Intel Corporate,,-70,,WEAK,11,,1,,,,,,,,,system
2026-01-06T10:29:44.753783,2026-01-06 10:29:44,2026-01-06T10:29:44.753783,wifi,beacon_unknown,ZKB Gast-WLAN,,37:01,Unknown Manufacturer,,-74,,WEAK,1,,1,,,,,,,,,system
2026-01-06T10:29:47.287616,2026-01-06 10:29:47,2026-01-06T10:29:47.287616,wifi,probe_request_unknown,,,02:1a:34:19:ed:67,Unknown Manufacturer,,-92,,WEAK,5,,1,,,,,,,,,system
2026-01-06T10:29:55.254373,2026-01-06 10:29:55,2026-01-06T10:29:55.254373,bluetooth_le,unknown,,,64:f9:7e:e7:32:c5,Unknown Manufacturer,,-82,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:29:55.805633,2026-01-06 10:29:55,2026-01-06T10:29:55.805633,bluetooth_le,unknown,,,f8:60:a0:0b:65:df,Unknown Manufacturer,,-96,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:29:56.036350,2026-01-06 10:29:56,2026-01-06T10:29:56.036350,bluetooth_le,unknown,,,26:02:b1:56:3b:42,Unknown Manufacturer,,-87,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:29:56.855225,2026-01-06 10:29:56,2026-01-06T10:29:56.855225,wifi,probe_request_unknown,,,1a:e6:98:1d:46:4d,Unknown Manufacturer,,-89,,WEAK,8,,1,,,,,,,,,system
2026-01-06T10:29:57.723687,2026-01-06 10:29:57,2026-01-06T10:29:57.723687,wifi,probe_request_unknown,,,22:80:dc:4a:53:34,Unknown Manufacturer,,-90,,WEAK,9,,1,,,,,,,,,system
2026-01-06T10:29:58.703435,2026-01-06 10:29:58,2026-01-06T10:29:58.703435,wifi,probe_request_unknown,,,e6:40:bc:0a:ed:49,Unknown Manufacturer,,-77,-78,WEAK,11,11,2,,,,,,,,,system
2026-01-06T10:29:58.922348,2026-01-06 10:29:58,2026-01-06T10:29:58.922348,wifi,probe_request_unknown,,,2a:69:bf:7e:ce:92,Unknown Manufacturer,,-78,-76,WEAK,11,11,2,,,,,,,,,system
2026-01-06T10:30:00.329512,2026-01-06 10:30:00,2026-01-06T10:30:00.329512,wifi,beacon_unknown,Tech-WLAN,,,Unknown,,-74,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:30:00.776156,2026-01-06 10:30:00,2026-01-06T10:30:00.776156,wifi,beacon_unknown,ZKB Gast-WLAN,,cc:88:c7:c3:37:07,Hewlett Packard Enterprise,,-74,-73,WEAK,1,1,2,,,,,,,,,system
2026-01-06T10:30:02.420081,2026-01-06 10:30:02,2026-01-06T10:30:02.420081,bluetooth_le,unknown,,,e7:83:52:1c:2b:64,Unknown Manufacturer,,-70,-74,WEAK,,,24,,,,,,,,,system
2026-01-06T10:30:02.644401,2026-01-06 10:30:02,2026-01-06T10:30:02.644401,bluetooth_le,unknown,,,d9:9f:39:93:56:b4,Unknown Manufacturer,,-67,-70,MEDIUM,,,19,,,,,,,,,system
2026-01-06T10:30:02.750966,2026-01-06 10:30:02,2026-01-06T10:30:02.750966,bluetooth_le,unknown,,,48:9f:f5:71:1d:29,Unknown Manufacturer,,-91,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:30:02.974460,2026-01-06 10:30:02,2026-01-06T10:30:02.974460,bluetooth_le,unknown,,,c4:71:69:1a:2a:e9,Unknown Manufacturer,,-86,-95,WEAK,,,12,,,,,,,,,system
2026-01-06T10:30:08.036789,2026-01-06 10:30:08,2026-01-06T10:30:08.036789,bluetooth_le,unknown,,,d7:3f:89:c9:ee:09,Unknown Manufacturer,,-95,-91,WEAK,,,8,,,,,,,,,system
2026-01-06T10:30:08.258157,2026-01-06 10:30:08,2026-01-06T10:30:08.258157,bluetooth_le,unknown,,,55:05:6c:e8:f5:35,Unknown Manufacturer,,-87,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:30:08.590385,2026-01-06 10:30:08,2026-01-06T10:30:08.590385,bluetooth_le,unknown,,,c8:8e:8b:35:2e:4e,Unknown Manufacturer,,-86,-83,WEAK,,,15,,,,,,,,,system
2026-01-06T10:30:09.023411,2026-01-06 10:30:09,2026-01-06T10:30:09.023411,wifi,beacon_unknown,Tech-WLAN,,,Unknown,,,,,,,1,,,,,,,,,system
2026-01-06T10:30:13.406233,2026-01-06 10:30:13,2026-01-06T10:30:13.406233,bluetooth_le,unknown,,,f8:7a:c8:98:44:8d,Unknown Manufacturer,,-91,-87,WEAK,,,10,,,,,,,,,system
2026-01-06T10:30:14.614708,2026-01-06 10:30:14,2026-01-06T10:30:14.614708,bluetooth_le,unknown,,,dc:27:98:4b:db:a3,Unknown Manufacturer,,-63,-67,MEDIUM,,,18,,,,,,,,,system
2026-01-06T10:30:15.389876,2026-01-06 10:30:15,2026-01-06T10:30:15.389876,wifi,beacon_unknown,Tech-WLAN,,,Unknown,,,,,,,1,,,,,,,,,system
2026-01-06T10:30:15.600326,2026-01-06 10:30:15,2026-01-06T10:30:15.600326,wifi,probe_request_unknown,,,ba:81:49:8c:84:be,Unknown Manufacturer,,-91,-91,WEAK,12,12,2,,,,,,,,,system
2026-01-06T10:30:15.814636,2026-01-06 10:30:15,2026-01-06T10:30:15.814636,wifi,probe_request_unknown,,,96:f7:fe:dd:fc:15,Unknown Manufacturer,,-89,-89,WEAK,12,12,2,,,,,,,,,system
2026-01-06T10:30:19.225420,2026-01-06 10:30:19,2026-01-06T10:30:19.225420,wifi,probe_request_unknown,Swisscom_Auto_Login,,1e:76:1f:af:21:93,Unknown Manufacturer,,-93,,WEAK,6,,1,,,,,,,,,system
2026-01-06T10:30:20.708895,2026-01-06 10:30:20,2026-01-06T10:30:20.708895,bluetooth_le,unknown,,,cc:2c:23:b8:00:f8,Unknown Manufacturer,,-93,-95,WEAK,,,11,,,,,,,,,system
2026-01-06T10:30:21.370053,2026-01-06 10:30:21,2026-01-06T10:30:21.370053,wifi,probe_request_unknown,,,da:8e:90:ce:4e:a4,Unknown Manufacturer,,-92,,WEAK,7,,1,,,,,,,,,system
2026-01-06T10:30:24.323738,2026-01-06 10:30:24,2026-01-06T10:30:24.323738,wifi,beacon_unknown,ZKB Gast-WLAN,,cc7,Unknown Manufacturer,,-76,,WEAK,1,,1,,,,,,,,,system
2026-01-06T10:30:27.038459,2026-01-06 10:30:27,2026-01-06T10:30:27.038459,wifi,probe_request_unknown,,,ce:70:93:1f:52:1e,Unknown Manufacturer,,-92,-94,WEAK,5,5,2,,,,,,,,,system
2026-01-06T10:30:27.933314,2026-01-06 10:30:27,2026-01-06T10:30:27.933314,wifi,probe_request_unknown,,,12:f1:7c:b6:42:87,Unknown Manufacturer,,-92,-91,WEAK,7,7,2,,,,,,,,,system
2026-01-06T10:30:30.547998,2026-01-06 10:30:30,2026-01-06T10:30:30.547998,wifi,probe_request_unknown,,,a6:cc:18:d2:3e:0d,Unknown Manufacturer,,-91,,WEAK,12,,1,,,,,,,,,system
2026-01-06T10:30:34.645228,2026-01-06 10:30:34,2026-01-06T10:30:34.645228,wifi,probe_request_unknown,,,16:9b:f7:5a:8c:88,Unknown Manufacturer,,-84,,WEAK,5,,1,,,,,,,,,system
2026-01-06T10:30:35.781836,2026-01-06 10:30:35,2026-01-06T10:30:35.781836,wifi,probe_request_unknown,,,46:d7:03:35:78:75,Unknown Manufacturer,,-91,,WEAK,7,,1,,,,,,,,,system
2026-01-06T10:30:38.634535,2026-01-06 10:30:38,2026-01-06T10:30:38.634535,bluetooth_le,unknown,,,cb:03:34:a9:f4:90,Unknown Manufacturer,,-89,-92,WEAK,,,8,,,,,,,,,system
2026-01-06T10:30:38.855325,2026-01-06 10:30:38,2026-01-06T10:30:38.855325,bluetooth_le,unknown,,Poly VSurround 80,54:07:cf:37:aa:86,Unknown Manufacturer,,-70,-72,WEAK,,,41,,,,,,,,,system
2026-01-06T10:30:39.509226,2026-01-06 10:30:39,2026-01-06T10:30:39.509226,wifi,probe_request_unknown,,,4a:24:aa:4f:a4:4a,Unknown Manufacturer,,-94,,WEAK,11,,1,,,,,,,,,system
2026-01-06T10:30:39.723044,2026-01-06 10:30:39,2026-01-06T10:30:39.723044,wifi,probe_request_unknown,Mobile-WLAN,,c8:6e:08:a2:04:9f,Intel Corporate,,-85,,WEAK,12,,1,,,,,,,,,system
2026-01-06T10:30:51.377588,2026-01-06 10:30:51,2026-01-06T10:30:51.377588,bluetooth_le,unknown,,,ef:93:36:a9:d6:11,Unknown Manufacturer,,-92,-87,WEAK,,,15,,,,,,,,,system
2026-01-06T10:30:52.244764,2026-01-06 10:30:52,2026-01-06T10:30:52.244764,wifi,probe_request_unknown,,,ce:30:93:4c:5b:cd,Unknown Manufacturer,,-92,,WEAK,7,,1,,,,,,,,,system
2026-01-06T10:30:53.077410,2026-01-06 10:30:53,2026-01-06T10:30:53.077410,wifi,probe_request_unknown,,,e2:2a:21:9e:a8:4c,Unknown Manufacturer,,-94,,WEAK,9,,1,,,,,,,,,system
2026-01-06T10:30:59.291420,2026-01-06 10:30:59,2026-01-06T10:30:59.291420,wifi,probe_request_unknown,,,6e:1f:f8:18:7e:46,Unknown Manufacturer,,-87,,WEAK,7,,1,,,,,,,,,system
2026-01-06T10:31:02.701276,2026-01-06 10:31:02,2026-01-06T10:31:02.701276,bluetooth_le,unknown,,,08:de:3e:05:c4:b2,Unknown Manufacturer,,-93,-93,WEAK,,,31,,,,,,,,,system
2026-01-06T10:31:11.349156,2026-01-06 10:31:11,2026-01-06T10:31:11.349156,wifi,beacon_unknown,ZKB Gast-WLAN,,cc:7,Unknown Manufacturer,,-76,-75,WEAK,1,1,2,,,,,,,,,system
2026-01-06T10:31:14.105133,2026-01-06 10:31:14,2026-01-06T10:31:14.105133,bluetooth_le,unknown,,,,Unknown,,,,WEAK,,,1,,,,,,,,,system
2026-01-06T10:31:22.343356,2026-01-06 10:31:22,2026-01-06T10:31:22.343356,wifi,probe_request_unknown,MA-WLAN,,42:1c:73:64:7d:3,Unknown Manufacturer,,-85,,WEAK,5,,1,,,,,,,,,system
2026-01-06T10:31:23.638026,2026-01-06 10:31:23,2026-01-06T10:31:23.638026,wifi,probe_request_unknown,,,92:0a:12:13:50:63,Unknown Manufacturer,,-89,-88,WEAK,8,8,2,,,,,,,,,system
2026-01-06T10:31:23.861537,2026-01-06 10:31:23,2026-01-06T10:31:23.861537,wifi,probe_request_unknown,,,06:8c:53:08:b8:9b,Unknown Manufacturer,,-85,-84,WEAK,8,8,2,,,,,,,,,system
2026-01-06T10:31:24.813333,2026-01-06 10:31:24,2026-01-06T10:31:24.813333,wifi,probe_request_unknown,,,f2:3f:a8:f9:41:22,Unknown Manufacturer,,-95,-93,WEAK,10,10,2,,,,,,,,,system
2026-01-06T10:31:25.570668,2026-01-06 10:31:25,2026-01-06T10:31:25.570668,wifi,probe_request_unknown,,,ae:3e:68:88:6f:0e,Unknown Manufacturer,,-89,-87,WEAK,12,12,2,,,,,,,,,system
2026-01-06T10:31:28.860363,2026-01-06 10:31:28,2026-01-06T10:31:28.860363,wifi,probe_request_unknown,MA-WLAN,,42:7c:a5:09:4f:7c,Unknown Manufacturer,,-94,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:31:30.337964,2026-01-06 10:31:30,2026-01-06T10:31:30.337964,wifi,probe_request_unknown,,,0a:ac:4c:d4:54:bb,Unknown Manufacturer,,-86,,WEAK,6,,1,,,,,,,,,system
2026-01-06T10:31:41.570009,2026-01-06 10:31:41,2026-01-06T10:31:41.570009,wifi,probe_request_unknown,,,90:65:84:f2:c6:cd,Intel Corporate,,-92,,WEAK,11,,1,,,,,,,,,system
2026-01-06T10:31:43.126652,2026-01-06 10:31:43,2026-01-06T10:31:43.126652,wifi,beacon_unknown,ZKB Gast-WLAN,,,Unknown,,-76,,,,,1,,,,,,,,,system
2026-01-06T10:31:45.533054,2026-01-06 10:31:45,2026-01-06T10:31:45.533054,bluetooth_le,unknown,,,e5:85:22:27:d6:63,Unknown Manufacturer,,-94,-92,WEAK,,,5,,,,,,,,,system
2026-01-06T10:32:08.531731,2026-01-06 10:32:08,2026-01-06T10:32:08.531731,wifi,probe_request_unknown,,,76:3c:9d:9c:31:d4,Unknown Manufacturer,,-96,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:32:08.641276,2026-01-06 10:32:08,2026-01-06T10:32:08.641276,wifi,probe_request_unknown,,,46:e8:b1:88:a4:1a,Unknown Manufacturer,,-96,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:32:24.642729,2026-01-06 10:32:24,2026-01-06T10:32:24.642729,wifi,probe_request_unknown,,,ee:0f:67:40:07:52,Unknown Manufacturer,,-93,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:32:24.869888,2026-01-06 10:32:24,2026-01-06T10:32:24.869888,wifi,probe_request_unknown,,,22:e7:5a:1b:e9:df,Unknown Manufacturer,,-96,,WEAK,4,,1,,,,,,,,,system
2026-01-06T10:32:27.503292,2026-01-06 10:32:27,2026-01-06T10:32:27.503292,bluetooth_le,unknown,,,ea:b1:b4:78:99:84,Unknown Manufacturer,,-91,-76,WEAK,,,10,,,,,,,,,system
2026-01-06T10:32:28.501149,2026-01-06 10:32:28,2026-01-06T10:32:28.501149,wifi,probe_request_unknown,Swisscom_Auto_Login,,fe:3a:92:49:44:48,Unknown Manufacturer,,-94,,WEAK,10,,1,,,,,,,,,system
2026-01-06T10:32:28.617714,2026-01-06 10:32:28,2026-01-06T10:32:28.617714,wifi,probe_request_unknown,Swisscom_Auto_Login,,9a:98:50:d3:12:f4,Unknown Manufacturer,,-95,,WEAK,10,,1,,,,,,,,,system
2026-01-06T10:32:34.375476,2026-01-06 10:32:34,2026-01-06T10:32:34.375476,bluetooth_le,unknown,,,4d:8f:1d:37:1f:35,Unknown Manufacturer,,-93,-92,WEAK,,,13,,,,,,,,,system
2026-01-06T10:32:41.217493,2026-01-06 10:32:41,2026-01-06T10:32:41.217493,wifi,probe_request_unknown,,,82:8f:63:b6:e9:a3,Unknown Manufacturer,,-93,,WEAK,5,,1,,,,,,,,,system
2026-01-06T10:32:41.756685,2026-01-06 10:32:41,2026-01-06T10:32:41.756685,wifi,probe_request_unknown,,,02:2d:fc:da:49:09,Unknown Manufacturer,,-95,,WEAK,6,,1,,,,,,,,,system
2026-01-06T10:32:42.767303,2026-01-06 10:32:42,2026-01-06T10:32:42.767303,wifi,probe_request_unknown,,,e4:60:117,Unknown Manufacturer,,-72,,WEAK,8,,1,,,,,,,,,system
2026-01-06T10:32:43.568652,2026-01-06 10:32:43,2026-01-06T10:32:43.568652,wifi,probe_request_unknown,,,90:09:df:54:96:4c,Intel Corporate,,-92,-67,WEAK,9,6,4,,,,,,,,,system
2026-01-06T10:32:45.985129,2026-01-06 10:32:45,2026-01-06T10:32:45.985129,bluetooth_le,unknown,,,f3:d4:c2:97:25:23,Unknown Manufacturer,,-95,-95,WEAK,,,3,,,,,,,,,system
2026-01-06T10:32:46.973220,2026-01-06 10:32:46,2026-01-06T10:32:46.973220,bluetooth_le,unknown,,,41:b6:30:81:9b:e3,Unknown Manufacturer,,-95,-95,WEAK,,,2,,,,,,,,,system
2026-01-06T10:32:50.698739,2026-01-06 10:32:50,2026-01-06T10:32:50.698739,wifi,probe_request_unknown,,,7a:3a:88:e2:d2:d6,Unknown Manufacturer,,-89,-89,WEAK,8,8,2,,,,,,,,,system
2026-01-06T10:32:51.515646,2026-01-06 10:32:51,2026-01-06T10:32:51.515646,bluetooth_le,unknown,,,7f:9b:4c:30:6c:98,Unknown Manufacturer,,-87,-87,WEAK,,,28,,,,,,,,,system
2026-01-06T10:32:51.847992,2026-01-06 10:32:51,2026-01-06T10:32:51.847992,bluetooth_le,unknown,,,50:3f:a7:dd:6a:c3,Unknown Manufacturer,,-87,-79,WEAK,,,22,,,,,,,,,system
